estimate,se,maximum_log_likelihood
1.5754703345621208,0.2322979370556865,-380.3290354250215
-0.04527225323892961,0.13554151879282483,-380.3290354250215
1.6755210547889543,0.2768649123581744,-380.3290354250215
0.11853525639473869,0.228580040412856,-380.3290354250215
-1.1236336589639744,0.4708769888810021,-380.3290354250215
0.21577238325645698,0.21075108481399005,-380.3290354250215
0.15568125755837253,0.2746716873329567,-380.3290354250215
