estimate,se,maximum_log_likelihood
-1.773269678247299,0.18257485932480258,-841.9281966992764
0.03747532308825382,0.10270080895299613,-841.9281966992764
0.7820484423386548,0.1683926847449076,-841.9281966992764
-1.532733415924698,0.5079995908539182,-841.9281966992764
1.5234293743907945,0.20697527819189113,-841.9281966992764
0.19513164860976806,0.14358004892030818,-841.9281966992764
1.004602329579082,0.20861222353598802,-841.9281966992764
-0.89970933873363,0.4339113100766882,-841.9281966992764
