estimate,se
-1.9699571196486252,0.6928983535490124
-0.13821767958236897,0.27954025717024206
1.1498695292628955,0.5745303792391013
0.7034151338247617,0.7022428817178105
0.21233919460846565,1.4882276639596905
2.1364475693304006,0.5846195472598272
0.5195292526189379,0.3448505514677312
0.22923484816071918,0.5638587618848772
0.08863640236414072,0.5964620131237127
-3.1874984921788196,1.1747814957431737
