estimate,se
-0.894412405648626,0.5177189531502799
-0.19211052929230965,0.2619240000883268
1.184680180447396,0.4826418490116901
0.2990820273932885,0.5567304622883782
-1.8381550519525325,1.1238908658350368
2.060820583446879,0.5741064261967415
0.09180271642352765,0.407160517893893
1.4988611113499999,0.8546609933109982
-1.2396206214203564,0.549574464195522
-1.617442557570434,1.098703472457813
