estimate,se,maximum_log_likelihood
-0.7354915537137301,0.501015406469014,-485.6173732755881
-0.024661079707119282,0.19805216731648356,-485.6173732755881
1.0657056835936558,0.18291652677587958,-485.6173732755881
0.4030089707393926,0.25670227509600657,-485.6173732755881
-1.086884637989277,0.5438118184313145,-485.6173732755881
-0.1964820459834888,0.14504118211937905,-485.6173732755881
