estimate,se,maximum_log_likelihood
-1.292101238202831,0.2307428140740274,-483.37313093730006
-0.27497341598587366,0.09650137777344012,-483.37313093730006
1.0824104331303872,0.18434786956211874,-483.37313093730006
0.3679692161973999,0.25706439184689434,-483.37313093730006
-1.0931184456000373,0.5443197197243473,-483.37313093730006
-0.2168705949320155,0.18688101565806736,-483.37313093730006
0.34251779743805405,0.2329739464532484,-483.37313093730006
