estimate,se
-1.566690734425482,0.6031340002619718
-0.12980823361664806,0.2732916232995183
0.4566529305562586,0.6166104223698038
1.0121166446503225,0.5904212531387534
-1.2545811859061622,1.19660305529984
0.7495142606103625,0.5866691125735668
0.44880863540777033,0.3578224510621193
2.505901283245314,0.7908291625384591
0.828739447471024,0.6074249059737444
-0.24165836968016288,1.0373317479186908
